countyname,state,numberofplans1,numberofplans2,countyssa,eligibles,totalenrollees,totalpenetration
DUPAGE,IL,61,8,HCPP,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HCPP,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HCPP,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,PFFS,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,COST,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,PPO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,DEMP,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,COST,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,COST,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,PPO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,COST,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,COST,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,PPO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,DEMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,DEMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,DEMP,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HCPP,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HMO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,PPO,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HCPP,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,HCPP,14250,6420372,45055.24210526316
DUPAGE,IL,61,8,DEMO,14250,6420372,45055.24210526316
EDGAR,IL,11,2,PFFS,14310,42097,294.1788958770091
EDGAR,IL,11,2,HMO,14310,42097,294.1788958770091
EDGAR,IL,11,2,HCPP,14310,42097,294.1788958770091
EDGAR,IL,11,2,HMO,14310,42097,294.1788958770091
EDGAR,IL,11,2,PPO,14310,42097,294.1788958770091
EDGAR,IL,11,2,PFFS,14310,42097,294.1788958770091
EDGAR,IL,11,2,HMO,14310,42097,294.1788958770091
EDGAR,IL,11,2,DEMO,14310,42097,294.1788958770091
EDGAR,IL,11,2,DEMP,14310,42097,294.1788958770091
EDGAR,IL,11,2,HCPP,14310,42097,294.1788958770091
EDGAR,IL,11,2,HCPP,14310,42097,294.1788958770091
EDWARDS,IL,4,NA,PFFS,14320,5248,36.64804469273743
EDWARDS,IL,4,NA,HCPP,14320,5248,36.64804469273743
EDWARDS,IL,4,NA,COST,14320,5248,36.64804469273743
EDWARDS,IL,4,NA,PFFS,14320,5248,36.64804469273743
EFFINGHAM,IL,6,1,HCPP,14330,36570,255.19888346127004
EFFINGHAM,IL,6,1,HCPP,14330,36570,255.19888346127004
EFFINGHAM,IL,6,1,HMO,14330,36570,255.19888346127004
EFFINGHAM,IL,6,1,PFFS,14330,36570,255.19888346127004
EFFINGHAM,IL,6,1,PPO,14330,36570,255.19888346127004
EFFINGHAM,IL,6,1,PFFS,14330,36570,255.19888346127004
FAYETTE,IL,7,NA,HCPP,14340,27048,188.6192468619247
FAYETTE,IL,7,NA,HCPP,14340,27048,188.6192468619247
FAYETTE,IL,7,NA,HMO,14340,27048,188.6192468619247
FAYETTE,IL,7,NA,HMO,14340,27048,188.6192468619247
FAYETTE,IL,7,NA,DEMO,14340,27048,188.6192468619247
FAYETTE,IL,7,NA,HCPP,14340,27048,188.6192468619247
FAYETTE,IL,7,NA,HCPP,14340,27048,188.6192468619247
FORD,IL,7,1,HMO,14350,18886,131.609756097561
FORD,IL,7,1,HCPP,14350,18886,131.609756097561
FORD,IL,7,1,PFFS,14350,18886,131.609756097561
FORD,IL,7,1,PPO,14350,18886,131.609756097561
FORD,IL,7,1,HCPP,14350,18886,131.609756097561
FORD,IL,7,1,PFFS,14350,18886,131.609756097561
FORD,IL,7,1,HCPP,14350,18886,131.609756097561
FRANKLIN,IL,9,2,HCPP,14360,81288,566.0724233983287
FRANKLIN,IL,9,2,HCPP,14360,81288,566.0724233983287
FRANKLIN,IL,9,2,HMO,14360,81288,566.0724233983287
FRANKLIN,IL,9,2,PFFS,14360,81288,566.0724233983287
FRANKLIN,IL,9,2,PFFS,14360,81288,566.0724233983287
FRANKLIN,IL,9,2,HMO,14360,81288,566.0724233983287
FRANKLIN,IL,9,2,PPO,14360,81288,566.0724233983287
FRANKLIN,IL,9,2,COST,14360,81288,566.0724233983287
FRANKLIN,IL,9,2,HCPP,14360,81288,566.0724233983287
FULTON,IL,6,2,HCPP,14370,45732,318.24634655532356
FULTON,IL,6,2,DEMP,14370,45732,318.24634655532356
FULTON,IL,6,2,HMO,14370,45732,318.24634655532356
FULTON,IL,6,2,HMO,14370,45732,318.24634655532356
FULTON,IL,6,2,PFFS,14370,45732,318.24634655532356
FULTON,IL,6,2,HMO,14370,45732,318.24634655532356
GALLATIN,IL,4,1,COST,14380,5740,39.91655076495132
GALLATIN,IL,4,1,HCPP,14380,5740,39.91655076495132
GALLATIN,IL,4,1,PFFS,14380,5740,39.91655076495132
GALLATIN,IL,4,1,HMO,14380,5740,39.91655076495132
GREENE,IL,7,2,PFFS,14390,21427,148.90201528839472
GREENE,IL,7,2,HCPP,14390,21427,148.90201528839472
GREENE,IL,7,2,PFFS,14390,21427,148.90201528839472
GREENE,IL,7,2,HMO,14390,21427,148.90201528839472
GREENE,IL,7,2,HMO,14390,21427,148.90201528839472
GREENE,IL,7,2,HCPP,14390,21427,148.90201528839472
GREENE,IL,7,2,HCPP,14390,21427,148.90201528839472
GRUNDY,IL,11,NA,HCPP,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HMO,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HMO,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,PFFS,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HCPP,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HMO,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HMO,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HMO,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HMO,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HMO,14400,65769,456.7291666666667
GRUNDY,IL,11,NA,HCPP,14400,65769,456.7291666666667
HAMILTON,IL,2,1,PFFS,14410,3718,25.80152671755725
HAMILTON,IL,2,1,HCPP,14410,3718,25.80152671755725
HANCOCK,IL,11,3,PFFS,14420,46816,324.6601941747573
HANCOCK,IL,11,3,HCPP,14420,46816,324.6601941747573
HANCOCK,IL,11,3,PFFS,14420,46816,324.6601941747573
HANCOCK,IL,11,3,HCPP,14420,46816,324.6601941747573
HANCOCK,IL,11,3,HMO,14420,46816,324.6601941747573
HANCOCK,IL,11,3,DEMP,14420,46816,324.6601941747573
HANCOCK,IL,11,3,PFFS,14420,46816,324.6601941747573
HANCOCK,IL,11,3,HMO,14420,46816,324.6601941747573
HANCOCK,IL,11,3,HMO,14420,46816,324.6601941747573
HANCOCK,IL,11,3,PPO,14420,46816,324.6601941747573
HANCOCK,IL,11,3,HCPP,14420,46816,324.6601941747573
HARDIN,IL,2,NA,HCPP,14421,1892,13.119755911517924
HARDIN,IL,2,NA,HCPP,14421,1892,13.119755911517924
HENDERSON,IL,4,1,DEMP,14440,5820,40.30470914127424
HENDERSON,IL,4,1,COST,14440,5820,40.30470914127424
HENDERSON,IL,4,1,PFFS,14440,5820,40.30470914127424
HENDERSON,IL,4,1,HCPP,14440,5820,40.30470914127424
HENRY,IL,14,4,PFFS,14450,128226,887.3771626297577
HENRY,IL,14,4,DEMP,14450,128226,887.3771626297577
HENRY,IL,14,4,COST,14450,128226,887.3771626297577
HENRY,IL,14,4,PFFS,14450,128226,887.3771626297577
HENRY,IL,14,4,HCPP,14450,128226,887.3771626297577
HENRY,IL,14,4,HMO,14450,128226,887.3771626297577
HENRY,IL,14,4,HMO,14450,128226,887.3771626297577
HENRY,IL,14,4,HMO,14450,128226,887.3771626297577
HENRY,IL,14,4,HMO,14450,128226,887.3771626297577
HENRY,IL,14,4,HMO,14450,128226,887.3771626297577
HENRY,IL,14,4,HMO,14450,128226,887.3771626297577
HENRY,IL,14,4,HCPP,14450,128226,887.3771626297577
HENRY,IL,14,4,PFFS,14450,128226,887.3771626297577
HENRY,IL,14,4,HCPP,14450,128226,887.3771626297577
IROQUOIS,IL,10,2,HCPP,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,HMO,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,HMO,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,HMO,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,DEMP,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,PPO,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,COST,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,HMO,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,PFFS,14460,63970,442.39280774550485
IROQUOIS,IL,10,2,HCPP,14460,63970,442.39280774550485
JACKSON,IL,12,2,HCPP,14470,98544,681.022805805114
JACKSON,IL,12,2,HCPP,14470,98544,681.022805805114
JACKSON,IL,12,2,HMO,14470,98544,681.022805805114
JACKSON,IL,12,2,DEMP,14470,98544,681.022805805114
JACKSON,IL,12,2,PFFS,14470,98544,681.022805805114
JACKSON,IL,12,2,HMO,14470,98544,681.022805805114
JACKSON,IL,12,2,HMO,14470,98544,681.022805805114
JACKSON,IL,12,2,HMO,14470,98544,681.022805805114
JACKSON,IL,12,2,HCPP,14470,98544,681.022805805114
JACKSON,IL,12,2,PFFS,14470,98544,681.022805805114
JACKSON,IL,12,2,DEMC,14470,98544,681.022805805114
JACKSON,IL,12,2,HCPP,14470,98544,681.022805805114
JASPER,IL,4,1,PFFS,14480,7328,50.607734806629836
JASPER,IL,4,1,HMO,14480,7328,50.607734806629836
JASPER,IL,4,1,HCPP,14480,7328,50.607734806629836
JASPER,IL,4,1,PFFS,14480,7328,50.607734806629836
JEFFERSON,IL,5,2,HCPP,14490,35415,244.40993788819875
JEFFERSON,IL,5,2,HCPP,14490,35415,244.40993788819875
JEFFERSON,IL,5,2,DEMO,14490,35415,244.40993788819875
JEFFERSON,IL,5,2,HCPP,14490,35415,244.40993788819875
JEFFERSON,IL,5,2,PFFS,14490,35415,244.40993788819875
JERSEY,IL,10,1,HMO,14500,32730,225.7241379310345
JERSEY,IL,10,1,HMO,14500,32730,225.7241379310345
JERSEY,IL,10,1,HCPP,14500,32730,225.7241379310345
JERSEY,IL,10,1,PFFS,14500,32730,225.7241379310345
JERSEY,IL,10,1,HMO,14500,32730,225.7241379310345
JERSEY,IL,10,1,HMO,14500,32730,225.7241379310345
JERSEY,IL,10,1,HMO,14500,32730,225.7241379310345
JERSEY,IL,10,1,HMO,14500,32730,225.7241379310345
JERSEY,IL,10,1,PFFS,14500,32730,225.7241379310345
JERSEY,IL,10,1,HCPP,14500,32730,225.7241379310345
JO DAVIESS,IL,13,3,PFFS,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,COST,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,COST,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,HCPP,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,HMO,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,HMO,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,HCPP,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,PFFS,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,HMO,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,HMO,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,HCPP,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,DEMO,14510,62283,429.24190213645767
JO DAVIESS,IL,13,3,COST,14510,62283,429.24190213645767
JOHNSON,IL,7,1,PFFS,14520,17332,119.36639118457299
JOHNSON,IL,7,1,HCPP,14520,17332,119.36639118457299
JOHNSON,IL,7,1,HMO,14520,17332,119.36639118457299
JOHNSON,IL,7,1,HMO,14520,17332,119.36639118457299
JOHNSON,IL,7,1,HCPP,14520,17332,119.36639118457299
JOHNSON,IL,7,1,HCPP,14520,17332,119.36639118457299
JOHNSON,IL,7,1,DEMC,14520,17332,119.36639118457299
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,PFFS,14530,1993830,13722.161046111492
KANE,IL,41,4,PFFS,14530,1993830,13722.161046111492
KANE,IL,41,4,HCPP,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,PFFS,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,PPO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,PFFS,14530,1993830,13722.161046111492
KANE,IL,41,4,PPO,14530,1993830,13722.161046111492
KANE,IL,41,4,HCPP,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,COST,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,DEMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,COST,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HMO,14530,1993830,13722.161046111492
KANE,IL,41,4,HCPP,14530,1993830,13722.161046111492
KANE,IL,41,4,HCPP,14530,1993830,13722.161046111492
KANE,IL,41,4,PACE,14530,1993830,13722.161046111492
KANE,IL,41,4,HCPP,14530,1993830,13722.161046111492
KANE,IL,41,4,HCPP,14530,1993830,13722.161046111492
KANE,IL,41,4,HCPP,14530,1993830,13722.161046111492
KANE,IL,41,4,HCPP,14530,1993830,13722.161046111492
KANKAKEE,IL,13,2,HCPP,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,PFFS,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,HCPP,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,HMO,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,PPO,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,HMO,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,HMO,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,PFFS,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,HMO,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,COST,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,HCPP,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,HCPP,14540,232089,1596.21045392022
KANKAKEE,IL,13,2,HCPP,14540,232089,1596.21045392022
KENDALL,IL,15,2,HMO,14550,85845,590
KENDALL,IL,15,2,HMO,14550,85845,590
KENDALL,IL,15,2,HCPP,14550,85845,590
KENDALL,IL,15,2,HMO,14550,85845,590
KENDALL,IL,15,2,HMO,14550,85845,590
KENDALL,IL,15,2,HMO,14550,85845,590
KENDALL,IL,15,2,HMO,14550,85845,590
KENDALL,IL,15,2,PFFS,14550,85845,590
KENDALL,IL,15,2,PPO,14550,85845,590
KENDALL,IL,15,2,HCPP,14550,85845,590
KENDALL,IL,15,2,PFFS,14550,85845,590
KENDALL,IL,15,2,DEMO,14550,85845,590
KENDALL,IL,15,2,DEMP,14550,85845,590
KENDALL,IL,15,2,HCPP,14550,85845,590
KENDALL,IL,15,2,PFFS,14550,85845,590
KNOX,IL,10,6,HCPP,14560,109600,752.7472527472528
KNOX,IL,10,6,DEMP,14560,109600,752.7472527472528
KNOX,IL,10,6,HMO,14560,109600,752.7472527472528
KNOX,IL,10,6,COST,14560,109600,752.7472527472528
KNOX,IL,10,6,PFFS,14560,109600,752.7472527472528
KNOX,IL,10,6,HMO,14560,109600,752.7472527472528
KNOX,IL,10,6,HMO,14560,109600,752.7472527472528
KNOX,IL,10,6,PFFS,14560,109600,752.7472527472528
KNOX,IL,10,6,DEMO,14560,109600,752.7472527472528
KNOX,IL,10,6,HCPP,14560,109600,752.7472527472528
LA SALLE,IL,17,3,DEMP,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,PFFS,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HCPP,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HCPP,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,PPO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HCPP,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,COST,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LA SALLE,IL,17,3,HMO,14580,352733,2419.2935528120715
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,PPO,14570,3577800,24555.936856554563
LAKE,IL,50,6,PFFS,14570,3577800,24555.936856554563
LAKE,IL,50,6,PFFS,14570,3577800,24555.936856554563
LAKE,IL,50,6,HCPP,14570,3577800,24555.936856554563
LAKE,IL,50,6,HCPP,14570,3577800,24555.936856554563
LAKE,IL,50,6,HCPP,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,PFFS,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,COST,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HCPP,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,COST,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,COST,14570,3577800,24555.936856554563
LAKE,IL,50,6,COST,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,DEMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HCPP,14570,3577800,24555.936856554563
LAKE,IL,50,6,HCPP,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HMO,14570,3577800,24555.936856554563
LAKE,IL,50,6,HCPP,14570,3577800,24555.936856554563
LAKE,IL,50,6,DEMO,14570,3577800,24555.936856554563
LAWRENCE,IL,4,NA,HCPP,14590,13056,89.485949280329
LAWRENCE,IL,4,NA,PFFS,14590,13056,89.485949280329
LAWRENCE,IL,4,NA,COST,14590,13056,89.485949280329
LAWRENCE,IL,4,NA,PFFS,14590,13056,89.485949280329
LEE,IL,7,1,DEMP,14600,46396,317.7808219178082
LEE,IL,7,1,HMO,14600,46396,317.7808219178082
LEE,IL,7,1,HMO,14600,46396,317.7808219178082
LEE,IL,7,1,HMO,14600,46396,317.7808219178082
LEE,IL,7,1,COST,14600,46396,317.7808219178082
LEE,IL,7,1,PFFS,14600,46396,317.7808219178082
LEE,IL,7,1,HMO,14600,46396,317.7808219178082
LIVINGSTON,IL,12,3,DEMP,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HMO,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HMO,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HMO,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,PPO,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HCPP,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,PFFS,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HMO,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HCPP,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HCPP,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HCPP,14610,76752,525.3388090349076
LIVINGSTON,IL,12,3,HCPP,14610,76752,525.3388090349076
LOGAN,IL,7,1,PFFS,14620,36414,249.06976744186045
LOGAN,IL,7,1,HCPP,14620,36414,249.06976744186045
LOGAN,IL,7,1,HCPP,14620,36414,249.06976744186045
LOGAN,IL,7,1,HMO,14620,36414,249.06976744186045
LOGAN,IL,7,1,PFFS,14620,36414,249.06976744186045
LOGAN,IL,7,1,HCPP,14620,36414,249.06976744186045
LOGAN,IL,7,1,HCPP,14620,36414,249.06976744186045
MACON,IL,17,3,HCPP,14660,356558,2432.1828103683492
MACON,IL,17,3,PFFS,14660,356558,2432.1828103683492
MACON,IL,17,3,HCPP,14660,356558,2432.1828103683492
MACON,IL,17,3,HCPP,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,PFFS,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HCPP,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACON,IL,17,3,HMO,14660,356558,2432.1828103683492
MACOUPIN,IL,11,3,HCPP,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,HMO,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,HCPP,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,HMO,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,PPO,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,HCPP,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,COST,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,PFFS,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,HMO,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,HCPP,14670,108141,737.1574642126789
MACOUPIN,IL,11,3,HCPP,14670,108141,737.1574642126789
MADISON,IL,25,10,DEMP,14680,1119200,7623.978201634877
MADISON,IL,25,10,DEMP,14680,1119200,7623.978201634877
MADISON,IL,25,10,HCPP,14680,1119200,7623.978201634877
MADISON,IL,25,10,HMO,14680,1119200,7623.978201634877
MADISON,IL,25,10,HMO,14680,1119200,7623.978201634877
MADISON,IL,25,10,HMO,14680,1119200,7623.978201634877
MADISON,IL,25,10,HCPP,14680,1119200,7623.978201634877
MADISON,IL,25,10,PFFS,14680,1119200,7623.978201634877
MADISON,IL,25,10,HCPP,14680,1119200,7623.978201634877
MADISON,IL,25,10,HCPP,14680,1119200,7623.978201634877
MADISON,IL,25,10,HCPP,14680,1119200,7623.978201634877
MADISON,IL,25,10,HMO,14680,1119200,7623.978201634877
MADISON,IL,25,10,PPO,14680,1119200,7623.978201634877
